[0.0, 0.0, 0.0, 1.0, -0.000547, -0.005574, 0.081215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, -1.8, 0.0, 0.9, -1.8, 0.0, 0.9, -1.8, 0.0, 0.9, -1.8]
[-0.000123, -0.000953, -0.000609, 0.999999, 0.039313, 0.05936, -0.061923, -0.033145, -0.113831, -0.150533, 0.007111, 1.206674, 0.470775, 0.179862, -0.293281, 0.659525, -0.082381, -0.127862, 0.385665, -0.000581, 0.844266, 0.280602, 0.000185, 0.931374, -1.78776, 0.004676, 0.892375, -1.782852, -0.002142, 0.896676, -1.789973, -1.5e-05, 0.921951, -1.792704]
[0.00749, -0.003514, -0.000234, 0.999966, 0.125107, 0.145106, -0.113845, 0.742731, 0.041026, 0.208865, -3.72979, 6.093415, 0.840507, -1.817479, 0.999439, -0.088456, -0.648983, 0.351994, -0.146108, 3.311568, 2.37579, -0.871428, -0.09679, 1.089802, -1.765907, -0.042578, 0.91836, -1.785152, -0.019015, 0.905827, -1.793772, 0.086086, 0.983721, -1.815361]
[0.017764, -0.000165, -0.00617, 0.999823, 0.176438, 0.236233, -0.141625, 0.518831, 0.304666, -0.890018, -6.947575, 9.316047, 0.805678, -1.673839, 1.393241, -1.231508, -1.558787, -0.024727, -0.292063, 5.043367, 7.080917, -4.252212, -0.277427, 1.33202, -1.744959, -0.086098, 0.954584, -1.817171, -0.059544, 0.905185, -1.801365, 0.217213, 1.167825, -1.925919]
[0.023413, 0.002795, -0.017985, 0.99956, 0.296543, 0.320986, -0.19619, 0.666472, -0.13426, -0.859315, -1.020963, 5.91259, -4.197323, -0.760586, 1.541376, -0.967602, -1.838318, -0.328067, 0.2302, -0.677177, 9.773521, -7.515825, -0.303972, 1.485747, -1.854089, -0.105873, 0.99466, -1.842329, -0.10734, 0.896655, -1.79538, 0.199607, 1.421937, -2.12133]
[0.037179, -0.005101, -0.030275, 0.998837, 0.371196, 0.308012, -0.198824, 1.522172, -1.070287, -1.020721, 0.112521, 1.33472, -11.333136, -1.697911, 2.159781, -0.242967, -3.025048, 1.28312, -0.809324, 2.308731, 6.269386, -8.457426, -0.301046, 1.52045, -2.148751, -0.150019, 1.050814, -1.848646, -0.185991, 0.930016, -1.816422, 0.259634, 1.584941, -2.341224]
[0.045984, -0.010175, -0.043936, 0.997924, 0.349076, 0.25309, -0.105892, -0.741638, 0.201532, -0.949521, -1.485673, -3.823118, -13.090769, -1.472877, 2.555825, -0.57993, -2.947534, 0.956012, -0.135599, 2.745747, -2.141252, -5.828836, -0.339674, 1.421049, -2.489111, -0.188314, 1.117266, -1.863724, -0.262627, 0.954872, -1.819948, 0.331023, 1.529268, -2.492773]
[0.012059, 0.001081, -0.051663, 0.998591, 0.266936, 0.298583, -0.141527, -3.939759, 1.210292, -0.141136, -0.480312, -6.852507, -6.343763, 1.595276, 2.470118, -2.310622, 1.391903, -0.82259, 1.960419, 0.313381, -10.790059, -0.139973, -0.352162, 1.242883, -2.654049, -0.146836, 1.181489, -1.923801, -0.226438, 0.933485, -1.768977, 0.339171, 1.248727, -2.496413]
[-0.031538, 0.014602, -0.048468, 0.99822, 0.20807, 0.317003, -0.19069, -2.403051, 0.477471, 0.47759, -0.30015, -7.728616, 2.237018, 1.940616, 2.012357, -2.514222, 3.865087, -0.228214, 1.256634, -1.744028, -10.037087, 2.889021, -0.359966, 1.041939, -2.595886, -0.09638, 1.23381, -1.98917, -0.125946, 0.927551, -1.736305, 0.293826, 0.987763, -2.421298]
[-0.043371, 0.013088, -0.038574, 0.998228, 0.210509, 0.241988, -0.119816, 0.281262, -0.881503, 0.814624, 0.499336, -5.042748, 7.220914, -0.986678, 1.900585, -1.423114, 0.230628, 1.928145, -1.560678, -0.90285, -6.406644, 2.123574, -0.346983, 0.910828, -2.408143, -0.122034, 1.283225, -2.026171, -0.119949, 0.977683, -1.776882, 0.270352, 0.82119, -2.366085]
[-0.037184, -0.004978, -0.026609, 0.998942, 0.230823, 0.193231, -0.049799, 0.017821, -1.624984, 0.832707, 1.618304, -1.223207, 6.373758, -2.165174, 1.775364, 0.386769, -0.551651, 3.247571, -1.533976, 0.550714, -3.618662, 4.447988, -0.304907, 0.879024, -2.242425, -0.178329, 1.329385, -2.016115, -0.134292, 1.06212, -1.816766, 0.284671, 0.727105, -2.250437]
[-0.046076, -0.024842, -0.017484, 0.998476, 0.295175, 0.177203, -0.175813, -0.968705, -1.641241, 0.441925, 0.735777, 0.404391, 5.349057, -0.47465, 1.536935, 1.099239, 0.260923, 3.702113, -1.405366, 0.073189, 0.011403, 5.839185, -0.285777, 0.889539, -2.103349, -0.190669, 1.369345, -1.987535, -0.127508, 1.158375, -1.853305, 0.286574, 0.727401, -2.098619]
[-0.077099, -0.040387, -0.014129, 0.996105, 0.347879, 0.164228, -0.086426, -1.802322, -0.712933, 0.288645, 0.109613, 1.311387, 5.554086, 5.20173, 1.923314, 0.004327, 1.778513, 2.891128, -0.678266, 0.90273, 2.475644, 4.19768, -0.282927, 0.923635, -1.958943, -0.055424, 1.419351, -1.987423, -0.081267, 1.233544, -1.87094, 0.310045, 0.791768, -1.989479]
[-0.085433, -0.045338, -0.00409, 0.995303, 0.397308, 0.058555, -0.25476, 0.5395, -0.602941, 0.891016, 1.145981, 3.197241, 6.141188, 2.273741, 4.177361, -5.481349, 1.294598, 4.593933, -1.770706, 0.618065, 1.883061, -1.910712, -0.253131, 1.006763, -1.799272, 0.003693, 1.527963, -2.129938, -0.047607, 1.352986, -1.916978, 0.326114, 0.840727, -2.039157]
[-0.071201, -0.044377, 0.004657, 0.996463, 0.485088, -0.014046, -0.037547, 4.14308, 0.893527, 0.239738, 7.555673, 3.900911, 1.789118, 5.498664, 4.078274, -6.682944, -0.399771, 5.850851, -4.948059, -0.999766, 1.427555, -0.953568, -0.056684, 1.108187, -1.752755, 0.146658, 1.633998, -2.303694, -0.058001, 1.505109, -2.045628, 0.30012, 0.877844, -2.06395]
[-0.032199, -0.039358, 0.00239, 0.998703, 0.540519, -0.164676, 0.145283, 2.480221, -0.212722, -0.805651, -3.223567, 2.649093, -2.313079, 5.051575, 3.469031, -2.492206, -3.011769, 3.929425, -7.953256, -3.361721, 2.108206, -0.639088, -0.140497, 1.177063, -1.812895, 0.277999, 1.724193, -2.368492, -0.136307, 1.607274, -2.252413, 0.212716, 0.932657, -2.080566]
[-0.033922, -0.041099, -0.010393, 0.998525, 0.59088, -0.205303, 0.258372, -1.650049, -0.123593, -0.954605, 0.920519, 1.240894, 0.398502, 3.290836, -4.709742, -3.140526, -0.509393, -3.12484, -4.258103, -0.231948, 3.450892, -0.41923, -0.116563, 1.209326, -1.802534, 0.363561, 1.601739, -2.450145, -0.149552, 1.526028, -2.363123, 0.206685, 1.02238, -2.091466]
[-0.030911, -0.039569, -0.018234, 0.998572, 0.625468, -0.192703, 0.297357, 1.472408, 0.439409, -0.093704, 0.770099, 1.037238, 1.020642, -1.250954, -10.190971, -5.37186, -2.549381, -8.361083, 0.509044, -0.047455, 2.231059, 1.360371, -0.096541, 1.236295, -1.775997, 0.331036, 1.336774, -2.589814, -0.215836, 1.30864, -2.349888, 0.205451, 1.080388, -2.056097]
[-0.003044, -0.031705, -0.011025, 0.999432, 0.634744, -0.1871, 0.0851, 2.115893, 0.675285, 0.942544, -1.512519, 1.169037, 1.358952, -0.916784, -12.969689, 0.372739, -1.596305, -9.772559, 2.282391, -1.292373, -0.376681, 3.703972, -0.135866, 1.266689, -1.740665, 0.3072, 0.999562, -2.580122, -0.257339, 1.054553, -2.290546, 0.171849, 1.070594, -1.959794]
[0.015513, -0.024913, 0.004273, 0.99956, 0.642827, -0.094649, -0.039764, 0.93552, 0.364518, 1.131798, -1.366407, 0.320741, 1.100305, -0.331547, -11.420147, 5.788111, -0.245839, -8.710651, 1.916529, 0.550296, -0.77981, 3.888132, -0.171393, 1.275029, -1.712057, 0.298579, 0.702638, -2.429631, -0.263731, 0.828076, -2.240716, 0.186157, 1.050319, -1.858702]
[0.031188, -0.018856, 0.016513, 0.999199, 0.71827, -0.002591, -0.021222, 1.403982, 0.478061, 0.745909, -0.832206, 2.02165, 0.746163, -0.317532, -6.281942, 7.767808, -0.743187, -5.778042, 3.90564, -0.074974, 0.779085, 2.152837, -0.19303, 1.327592, -1.692657, 0.290324, 0.539308, -2.227668, -0.283054, 0.677847, -2.13917, 0.184208, 1.070575, -1.802728]
[0.036639, -0.018131, 0.0239, 0.998878, 0.692349, 0.039854, -0.06438, -0.477176, -0.412519, 0.529648, -0.322739, 1.559001, 1.780478, -0.180581, 0.685269, 6.566188, 0.835736, -2.028389, 5.779375, -0.651696, 1.997296, 0.248715, -0.201421, 1.368126, -1.646364, 0.285628, 0.557125, -2.056948, -0.261325, 0.625109, -1.988906, 0.167264, 1.122505, -1.796262]
[0.049286, -0.022892, 0.02855, 0.998114, 0.592091, 0.059101, -0.307673, 2.361415, -0.130227, 0.169434, 1.890286, 2.530633, -0.102832, -5.24924, 3.228358, 4.305632, 0.125026, -1.23552, 5.315634, -2.035136, 3.258394, -0.414624, -0.152274, 1.433922, -1.649038, 0.149148, 0.641062, -1.945001, -0.258074, 0.592985, -1.850699, 0.11435, 1.207223, -1.807042]
