[-0.000739, -0.002787, -0.00087, 0.999995, -0.05523, 0.004556, -0.020973, -0.013068, -0.169935, 0.015932, -0.012926, -0.104171, 0.066336, -0.022244, -0.100421, 0.019616, -0.029913, 0.085879, -0.286443, 0.04355, 0.06994, -0.300354, -0.134495, 1.029113, -2.03218, 0.136252, 1.0281, -2.033687, -0.161262, 1.004105, -2.025772, 0.159528, 1.002917, -2.029709]
[-0.000752, -0.002958, -0.000854, 0.999995, -0.055095, 0.004585, -0.016519, -0.013095, -0.17122, 0.015638, -0.010072, -0.116876, 0.092308, -0.024869, -0.112751, 0.045689, -0.027346, 0.07474, -0.262898, 0.040359, 0.059505, -0.2773, -0.134515, 1.028879, -2.031996, 0.136202, 1.027874, -2.033596, -0.161317, 1.004254, -2.026298, 0.159609, 1.003036, -2.030263]
[-0.000764, -0.00313, -0.000839, 0.999994, -0.054946, 0.004613, -0.012117, -0.013135, -0.172417, 0.015325, -0.007222, -0.129379, 0.117897, -0.027416, -0.124863, 0.071402, -0.024791, 0.063697, -0.239556, 0.037189, 0.049209, -0.25447, -0.134529, 1.02862, -2.03176, 0.136147, 1.027625, -2.033453, -0.161366, 1.004382, -2.026777, 0.159683, 1.003134, -2.030772]
[-0.000777, -0.003304, -0.000824, 0.999994, -0.054783, 0.004638, -0.007774, -0.013183, -0.173524, 0.014993, -0.004385, -0.141665, 0.143075, -0.029886, -0.136744, 0.096729, -0.022258, 0.052765, -0.216443, 0.03404, 0.039059, -0.231887, -0.134538, 1.028337, -2.031474, 0.136088, 1.027351, -2.03326, -0.161411, 1.004487, -2.02721, 0.159751, 1.003212, -2.031236]
[-0.00079, -0.003479, -0.00081, 0.999993, -0.054606, 0.004663, -0.003492, -0.013235, -0.17454, 0.014643, -0.001569, -0.153722, 0.167817, -0.032282, -0.148385, 0.121644, -0.019753, 0.041954, -0.193585, 0.030913, 0.029066, -0.209573, -0.134541, 1.028029, -2.031138, 0.136023, 1.027054, -2.033016, -0.16145, 1.004571, -2.027597, 0.159813, 1.003271, -2.031655]
[-0.000804, -0.003654, -0.000795, 0.999993, -0.054414, 0.004685, 0.000722, -0.013286, -0.175463, 0.014277, 0.001216, -0.165535, 0.192096, -0.034605, -0.159772, 0.146122, -0.017284, 0.031277, -0.171004, 0.027807, 0.019238, -0.187548, -0.134539, 1.027698, -2.030754, 0.135954, 1.026735, -2.032724, -0.161485, 1.004634, -2.027939, 0.159868, 1.003309, -2.03203]
[-0.000817, -0.00383, -0.000782, 0.999992, -0.05421, 0.004707, 0.004865, -0.013335, -0.176293, 0.013896, 0.003965, -0.177093, 0.215888, -0.036855, -0.170896, 0.170139, -0.014855, 0.020745, -0.148723, 0.024725, 0.009584, -0.165833, -0.134531, 1.027344, -2.030322, 0.13588, 1.026393, -2.032384, -0.161515, 1.004675, -2.028237, 0.159918, 1.003328, -2.032362]
[-0.00083, -0.004007, -0.000768, 0.999991, -0.053991, 0.004727, 0.008933, -0.01338, -0.177028, 0.013499, 0.006672, -0.188383, 0.23917, -0.039031, -0.181746, 0.193671, -0.012472, 0.010369, -0.126765, 0.021669, 0.000111, -0.144447, -0.134518, 1.026967, -2.029844, 0.135802, 1.02603, -2.031997, -0.16154, 1.004696, -2.02849, 0.159961, 1.003328, -2.032651]
[-0.000843, -0.004185, -0.000755, 0.999991, -0.053758, 0.004745, 0.012921, -0.013419, -0.177667, 0.01309, 0.009332, -0.199395, 0.261918, -0.041134, -0.192312, 0.216694, -0.010137, 0.000159, -0.105149, 0.018641, -0.009172, -0.123409, -0.134499, 1.026569, -2.02932, 0.13572, 1.025645, -2.031563, -0.16156, 1.004696, -2.0287, 0.159999, 1.00331, -2.032898]
[-0.000856, -0.004363, -0.000743, 0.99999, -0.053511, 0.004762, 0.016825, -0.01345, -0.178209, 0.012667, 0.011939, -0.210119, 0.284111, -0.043162, -0.202585, 0.239188, -0.007856, -0.009876, -0.083896, 0.015645, -0.018258, -0.102738, -0.134475, 1.026148, -2.028752, 0.135634, 1.02524, -2.031085, -0.161576, 1.004676, -2.028868, 0.16003, 1.003274, -2.033103]
[-0.00087, -0.004542, -0.000731, 0.999989, -0.053251, 0.004777, 0.020642, -0.013475, -0.178654, 0.012233, 0.014491, -0.220543, 0.305728, -0.045114, -0.212557, 0.26113, -0.00563, -0.019726, -0.063025, 0.012684, -0.027141, -0.082451, -0.134446, 1.025707, -2.02814, 0.135543, 1.024815, -2.030563, -0.161587, 1.004637, -2.028994, 0.160055, 1.003219, -2.033268]
[-0.000883, -0.004721, -0.000719, 0.999988, -0.052977, 0.004791, 0.024368, -0.013493, -0.179, 0.011788, 0.016985, -0.230658, 0.326751, -0.046988, -0.222217, 0.282501, -0.003461, -0.029382, -0.042554, 0.009762, -0.035812, -0.062567, -0.134412, 1.025246, -2.027487, 0.135449, 1.02437, -2.029998, -0.161594, 1.004578, -2.029079, 0.160075, 1.003148, -2.033393]
[-0.000896, -0.0049, -0.000708, 0.999987, -0.052689, 0.004804, 0.028, -0.013503, -0.179248, 0.011333, 0.019415, -0.240455, 0.347161, -0.048784, -0.231559, 0.303281, -0.001352, -0.038835, -0.022502, 0.006881, -0.044267, -0.043099, -0.134373, 1.024765, -2.026792, 0.135352, 1.023907, -2.029391, -0.161596, 1.0045, -2.029124, 0.160088, 1.003059, -2.033479]
[-0.00091, -0.00508, -0.000697, 0.999986, -0.052387, 0.004815, 0.031535, -0.013506, -0.179395, 0.010869, 0.021781, -0.249927, 0.36694, -0.0505, -0.240574, 0.323452, 0.000696, -0.048079, -0.002883, 0.004047, -0.0525, -0.024065, -0.13433, 1.024265, -2.026058, 0.135251, 1.023426, -2.028744, -0.161595, 1.004404, -2.02913, 0.160097, 1.002954, -2.033528]
[-0.000923, -0.005259, -0.000686, 0.999986, -0.052072, 0.004824, 0.034969, -0.013501, -0.179443, 0.010397, 0.024079, -0.259064, 0.386071, -0.052133, -0.249257, 0.342995, 0.002681, -0.057104, 0.016286, 0.001262, -0.060504, -0.005478, -0.134281, 1.023747, -2.025286, 0.135146, 1.022927, -2.028058, -0.16159, 1.00429, -2.029098, 0.160099, 1.002833, -2.033539]
[-0.000936, -0.005439, -0.000677, 0.999985, -0.051743, 0.004832, 0.0383, -0.01349, -0.17939, 0.009918, 0.026307, -0.26786, 0.40454, -0.053685, -0.2576, 0.361895, 0.004602, -0.065904, 0.03499, -0.001471, -0.068275, 0.012647, -0.134229, 1.023211, -2.024477, 0.135039, 1.022412, -2.027334, -0.161581, 1.004158, -2.029028, 0.160096, 1.002697, -2.033513]
[-0.00095, -0.005618, -0.000667, 0.999984, -0.0514, 0.004838, 0.041525, -0.013472, -0.179237, 0.009433, 0.028464, -0.276308, 0.422332, -0.055152, -0.265597, 0.380136, 0.006458, -0.074473, 0.053215, -0.004147, -0.075807, 0.030298, -0.134172, 1.022659, -2.023633, 0.134929, 1.021881, -2.026574, -0.161568, 1.004009, -2.028921, 0.160088, 1.002545, -2.033453]
[-0.000963, -0.005797, -0.000658, 0.999983, -0.051044, 0.004843, 0.044641, -0.013448, -0.178983, 0.008943, 0.030546, -0.284402, 0.439434, -0.056535, -0.273243, 0.397703, 0.008247, -0.082803, 0.070948, -0.006764, -0.083097, 0.047461, -0.134111, 1.02209, -2.022754, 0.134816, 1.021335, -2.025779, -0.161551, 1.003844, -2.028779, 0.160074, 1.002379, -2.033358]
[-0.000976, -0.005975, -0.00065, 0.999981, -0.050675, 0.004846, 0.047647, -0.013418, -0.178629, 0.008449, 0.032557, -0.292156, 0.455872, -0.057832, -0.280533, 0.414583, 0.00997, -0.090887, 0.088175, -0.009318, -0.090141, 0.064126, -0.134046, 1.021506, -2.021842, 0.1347, 1.020773, -2.024949, -0.161531, 1.003662, -2.028603, 0.160056, 1.002198, -2.033229]
[-0.000989, -0.006154, -0.000642, 0.99998, -0.050292, 0.004848, 0.05054, -0.013381, -0.178175, 0.007951, 0.034488, -0.29953, 0.471571, -0.059045, -0.287462, 0.430763, 0.011624, -0.098722, 0.104886, -0.011808, -0.096934, 0.080282, -0.133977, 1.020906, -2.020899, 0.134582, 1.020199, -2.024088, -0.161508, 1.003465, -2.028393, 0.160032, 1.002005, -2.033069]
