0.000185,0.931374,-1.78776,0.004676,0.892375,-1.782852,-0.002142,0.896676,-1.789973,-1.5e-05,0.921951,-1.792704
-0.09679,1.089802,-1.765907,-0.042578,0.91836,-1.785152,-0.019015,0.905827,-1.793772,0.086086,0.983721,-1.815361
-0.277427,1.33202,-1.744959,-0.086098,0.954584,-1.817171,-0.059544,0.905185,-1.801365,0.217213,1.167825,-1.925919
-0.303972,1.485747,-1.854089,-0.105873,0.99466,-1.842329,-0.10734,0.896655,-1.79538,0.199607,1.421937,-2.12133
-0.301046,1.52045,-2.148751,-0.150019,1.050814,-1.848646,-0.185991,0.930016,-1.816422,0.259634,1.584941,-2.341224
-0.339674,1.421049,-2.489111,-0.188314,1.117266,-1.863724,-0.262627,0.954872,-1.819948,0.331023,1.529268,-2.492773
-0.352162,1.242883,-2.654049,-0.146836,1.181489,-1.923801,-0.226438,0.933485,-1.768977,0.339171,1.248727,-2.496413
-0.359966,1.041939,-2.595886,-0.09638,1.23381,-1.98917,-0.125946,0.927551,-1.736305,0.293826,0.987763,-2.421298
-0.346983,0.910828,-2.408143,-0.122034,1.283225,-2.026171,-0.119949,0.977683,-1.776882,0.270352,0.82119,-2.366085
-0.304907,0.879024,-2.242425,-0.178329,1.329385,-2.016115,-0.134292,1.06212,-1.816766,0.284671,0.727105,-2.250437
-0.285777,0.889539,-2.103349,-0.190669,1.369345,-1.987535,-0.127508,1.158375,-1.853305,0.286574,0.727401,-2.098619
-0.282927,0.923635,-1.958943,-0.055424,1.419351,-1.987423,-0.081267,1.233544,-1.87094,0.310045,0.791768,-1.989479
-0.253131,1.006763,-1.799272,0.003693,1.527963,-2.129938,-0.047607,1.352986,-1.916978,0.326114,0.840727,-2.039157
-0.056684,1.108187,-1.752755,0.146658,1.633998,-2.303694,-0.058001,1.505109,-2.045628,0.30012,0.877844,-2.06395
-0.140497,1.177063,-1.812895,0.277999,1.724193,-2.368492,-0.136307,1.607274,-2.252413,0.212716,0.932657,-2.080566
-0.116563,1.209326,-1.802534,0.363561,1.601739,-2.450145,-0.149552,1.526028,-2.363123,0.206685,1.02238,-2.091466
-0.096541,1.236295,-1.775997,0.331036,1.336774,-2.589814,-0.215836,1.30864,-2.349888,0.205451,1.080388,-2.056097
-0.135866,1.266689,-1.740665,0.3072,0.999562,-2.580122,-0.257339,1.054553,-2.290546,0.171849,1.070594,-1.959794
-0.171393,1.275029,-1.712057,0.298579,0.702638,-2.429631,-0.263731,0.828076,-2.240716,0.186157,1.050319,-1.858702
-0.19303,1.327592,-1.692657,0.290324,0.539308,-2.227668,-0.283054,0.677847,-2.13917,0.184208,1.070575,-1.802728
-0.201421,1.368126,-1.646364,0.285628,0.557125,-2.056948,-0.261325,0.625109,-1.988906,0.167264,1.122505,-1.796262
-0.152274,1.433922,-1.649038,0.149148,0.641062,-1.945001,-0.258074,0.592985,-1.850699,0.11435,1.207223,-1.807042
-0.153062,1.477908,-1.780837,0.138722,0.709212,-1.885907,-0.260049,0.599495,-1.845673,-0.010915,1.318435,-1.916687
-0.173762,1.550624,-2.020445,0.217502,0.776283,-1.928392,-0.218004,0.582336,-1.827142,-0.051326,1.432164,-2.20382
-0.121109,1.541103,-2.215962,0.216093,0.84604,-1.973026,-0.232583,0.634561,-1.856126,0.155544,1.449194,-2.480804
-0.160927,1.360591,-2.47739,0.169614,0.915221,-1.960198,-0.295355,0.691989,-1.871247,0.295764,1.324831,-2.61215
-0.305203,1.166941,-2.609141,0.259819,0.991076,-1.953249,-0.223924,0.730186,-1.849525,0.31273,1.070664,-2.609741
-0.392615,1.013231,-2.544323,0.318452,1.076364,-1.949283,-0.162643,0.81643,-1.860429,0.261082,0.835811,-2.515764
-0.385251,0.850894,-2.383619,0.236989,1.142862,-1.911162,-0.230627,0.945889,-1.914173,0.22562,0.66557,-2.356844
-0.318166,0.808863,-2.198714,0.125577,1.195492,-1.870546,-0.335073,1.052929,-1.940681,0.248242,0.562367,-2.197367
-0.289815,0.86831,-2.049298,0.061372,1.296021,-1.90981,-0.347218,1.106959,-1.927878,0.291037,0.521367,-1.976367
-0.273344,0.934071,-2.038255,0.080716,1.445332,-2.046477,-0.199198,1.195514,-1.956532,0.281846,0.569947,-1.854306
-0.28168,1.014653,-1.9557,0.150281,1.603189,-2.228623,-0.113398,1.374108,-2.111307,0.326641,0.652048,-1.938604
-0.23471,1.089081,-1.855816,0.285399,1.709915,-2.348589,-0.130312,1.54023,-2.364451,0.358802,0.782747,-2.021019
-0.209776,1.160352,-1.796436,0.378687,1.649459,-2.516574,-0.195055,1.562685,-2.59703,0.314775,0.915458,-2.056331
-0.204702,1.205875,-1.738607,0.420703,1.393138,-2.66508,-0.237482,1.398693,-2.692484,0.241202,1.017763,-2.031821
-0.197489,1.222425,-1.670188,0.402206,1.046952,-2.63634,-0.235266,1.142399,-2.644869,0.18681,1.06036,-1.946078
-0.195133,1.222714,-1.640771,0.366497,0.738079,-2.477474,-0.247454,0.940822,-2.517496,0.193273,1.085678,-1.852989
-0.2225,1.240603,-1.617904,0.324567,0.538289,-2.280874,-0.272477,0.819504,-2.285458,0.187911,1.12804,-1.78853
-0.246316,1.284633,-1.568188,0.314718,0.469923,-2.105298,-0.281036,0.792126,-1.986738,0.155061,1.191262,-1.759816
-0.28151,1.380488,-1.548528,0.256763,0.587012,-1.969705,-0.31183,0.821354,-1.763908,0.05868,1.280521,-1.785068
-0.26786,1.518902,-1.6729,0.225666,0.745757,-1.888842,-0.367638,0.863583,-1.776614,-0.062216,1.318675,-1.886425
-0.284731,1.686882,-1.912274,0.326349,0.866985,-1.980296,-0.299998,0.919723,-1.777594,0.055542,1.427092,-2.020157
-0.355514,1.751844,-2.169365,0.488821,1.002829,-2.006655,-0.181548,0.997519,-1.771103,0.184574,1.580223,-2.189559
-0.387024,1.607723,-2.377808,0.518198,1.097112,-1.952444,-0.164605,1.07751,-1.749669,0.200614,1.50391,-2.356668
-0.378302,1.325273,-2.489179,0.48286,1.156632,-1.85432,-0.178149,1.180879,-1.723927,0.199521,1.231878,-2.475433
-0.36554,1.105307,-2.483473,0.494194,1.194543,-1.737182,-0.152445,1.241278,-1.650842,0.228569,1.014695,-2.491191
-0.369952,0.992216,-2.378545,0.489042,1.208395,-1.590695,-0.15288,1.266112,-1.545902,0.241153,0.907897,-2.405016
-0.365602,0.9425,-2.221191,0.443655,1.21205,-1.433371,-0.205092,1.284191,-1.442299,0.251131,0.870164,-2.256361
-0.346371,0.940052,-2.048846,0.346015,1.282128,-1.375033,-0.230805,1.322846,-1.411415,0.253631,0.859997,-2.092847
-0.329985,0.972438,-1.816306,0.235029,1.407271,-1.476025,-0.196512,1.416634,-1.505224,0.242817,0.902132,-1.884975
-0.306788,1.048994,-1.658056,0.207123,1.543683,-1.722905,0.001275,1.524983,-1.722917,0.220778,0.955941,-1.908878
-0.394847,1.147013,-1.676931,0.274837,1.69677,-1.981196,0.053094,1.609525,-1.992563,0.088315,0.965217,-1.887678
-0.454297,1.211029,-1.719417,0.409984,1.713637,-2.199058,0.02189,1.59173,-2.273392,0.021822,1.036654,-1.899594
-0.39313,1.252238,-1.712781,0.438351,1.506555,-2.437168,-0.099901,1.435025,-2.420407,0.055408,1.123657,-1.903847
-0.325604,1.278719,-1.675662,0.426638,1.244978,-2.539,-0.195881,1.244271,-2.444161,0.111435,1.150641,-1.84994
-0.267097,1.288254,-1.585693,0.381703,1.045145,-2.47112,-0.230553,1.082734,-2.390878,0.182619,1.129685,-1.74912
-0.240512,1.293143,-1.469893,0.350515,0.867984,-2.304351,-0.269953,0.940782,-2.271782,0.234687,1.101445,-1.625638
-0.268161,1.301905,-1.385097,0.336799,0.732736,-2.124623,-0.282735,0.825762,-2.03204,0.189893,1.157628,-1.509933
-0.270224,1.369006,-1.426382,0.319822,0.745144,-1.976002,-0.253263,0.834554,-1.774441,0.145529,1.274384,-1.496787
-0.230873,1.493264,-1.569161,0.274157,0.84556,-1.827411,-0.21209,0.922648,-1.826625,0.117631,1.356664,-1.612
-0.288784,1.669491,-1.826955,0.295673,0.919422,-1.900752,-0.181871,0.990632,-1.846295,0.160963,1.463441,-1.895558
-0.358858,1.7864,-2.110774,0.362056,1.017371,-1.888976,-0.163197,1.045157,-1.83754,0.301219,1.614453,-2.15505
-0.410423,1.69629,-2.35172,0.413534,1.096,-1.837055,-0.14693,1.088226,-1.800191,0.290761,1.587736,-2.304323
-0.422036,1.431809,-2.480721,0.437761,1.159739,-1.772014,-0.135039,1.151794,-1.763689,0.247472,1.333884,-2.394889
-0.376805,1.167522,-2.481717,0.456091,1.209849,-1.691672,-0.124189,1.204611,-1.707208,0.245519,1.07109,-2.456217
-0.362318,1.016923,-2.395371,0.471785,1.239091,-1.591738,-0.116875,1.214863,-1.610367,0.254123,0.916922,-2.414473
-0.35982,0.952764,-2.24841,0.446219,1.246939,-1.466257,-0.145373,1.218153,-1.503299,0.249913,0.857884,-2.283674
-0.349673,0.937564,-2.076918,0.353589,1.283894,-1.373118,-0.186481,1.256524,-1.432131,0.251393,0.840624,-2.122671
-0.331254,0.967839,-1.912153,0.277497,1.388799,-1.440873,-0.175246,1.350646,-1.488185,0.246207,0.868249,-1.8952
-0.274522,1.03552,-1.732218,0.264928,1.531278,-1.664007,0.002342,1.474061,-1.679754,0.241654,0.935795,-1.926727
-0.332809,1.12973,-1.690955,0.281321,1.670575,-1.927389,-0.000471,1.564174,-1.959268,0.109264,0.941882,-1.902922
-0.426915,1.204117,-1.728811,0.419129,1.737723,-2.147679,-0.046488,1.590315,-2.302172,0.029034,0.997804,-1.908009
-0.399687,1.251127,-1.714288,0.450632,1.576334,-2.352784,-0.106811,1.469416,-2.482486,0.041546,1.081188,-1.909605
-0.343312,1.281605,-1.678174,0.434082,1.303549,-2.491515,-0.167867,1.281662,-2.531207,0.083596,1.127301,-1.868935
-0.278336,1.294286,-1.598176,0.395328,1.0853,-2.489627,-0.202424,1.109855,-2.48247,0.152991,1.127827,-1.785104
-0.238469,1.299087,-1.48815,0.358992,0.907654,-2.350276,-0.251691,0.97099,-2.348244,0.214856,1.095375,-1.669907
-0.289116,1.283034,-1.394133,0.339287,0.76491,-2.167674,-0.29353,0.855476,-2.104592,0.207187,1.117316,-1.552327
-0.269889,1.348352,-1.400599,0.307589,0.766898,-2.015494,-0.285768,0.834597,-1.800825,0.136748,1.225356,-1.506208
-0.2207,1.453963,-1.514265,0.305501,0.872388,-1.747437,-0.224368,0.903128,-1.803972,0.086048,1.307034,-1.580839
-0.311083,1.635702,-1.754123,0.392152,0.954938,-1.825892,-0.155381,0.943309,-1.803877,0.09727,1.406887,-1.840989
-0.316222,1.785948,-2.003816,0.442103,1.040745,-1.820077,-0.137616,1.010428,-1.812241,0.25539,1.554633,-2.141854
-0.365827,1.725547,-2.274131,0.451893,1.109963,-1.786774,-0.139064,1.049753,-1.793021,0.288827,1.569254,-2.313668
-0.411095,1.469176,-2.49036,0.469253,1.163236,-1.757539,-0.120749,1.09859,-1.759941,0.246966,1.389005,-2.371512
-0.386876,1.181678,-2.539291,0.490175,1.206249,-1.710755,-0.084733,1.157685,-1.717408,0.225481,1.112981,-2.430755
-0.361277,1.012728,-2.45592,0.493723,1.227817,-1.616607,-0.070832,1.189057,-1.639088,0.237725,0.92187,-2.42706
-0.360073,0.937445,-2.3127,0.459637,1.222663,-1.467497,-0.102421,1.197338,-1.532711,0.239774,0.846851,-2.318946
-0.354606,0.905691,-2.146042,0.366413,1.251942,-1.347696,-0.166937,1.228487,-1.445033,0.22687,0.838586,-2.149465
-0.332349,0.915301,-1.963492,0.286475,1.338972,-1.399663,-0.148419,1.311299,-1.469448,0.123031,0.842344,-1.862809
-0.299338,0.984189,-1.749091,0.23916,1.470564,-1.590325,-0.009419,1.442223,-1.619493,0.025859,0.900721,-1.825698
-0.365175,1.088045,-1.745107,0.289282,1.656681,-1.917361,0.055341,1.569597,-1.889014,-0.122022,0.938304,-1.790094
-0.320221,1.163414,-1.749875,0.402427,1.758238,-2.2456,0.128167,1.631122,-2.175263,-0.110093,1.043639,-1.814234
-0.243501,1.224268,-1.737581,0.408808,1.625473,-2.512485,0.008634,1.520998,-2.425311,-0.08222,1.147153,-1.817739
-0.231585,1.270687,-1.722669,0.423629,1.372008,-2.610186,-0.143176,1.305918,-2.551055,-0.098422,1.194123,-1.765322
