-0.00552,0.001821,-0.002432,0.99998,-0.011867,-0.006605,0.140037,0.461932,0.058911,0.000222,-0.352002,-0.340931,0.59547,-0.494412,-0.577544,0.916552,-0.381458,-0.43142,0.758844,-0.494635,-0.654765,1.057752,-0.064496,0.857623,-1.906362,0.106132,0.894615,-1.880997,-0.094641,0.75993,-1.87598,0.098034,0.900092,-1.878489
-0.005399,0.001873,-0.002434,0.999981,-0.010939,-0.007802,0.134359,0.120656,0.051522,-0.003361,-0.022928,-0.360989,0.681655,-0.136584,-0.505662,0.806235,-0.034644,-0.445323,0.813152,-0.143111,-0.569486,0.922596,-0.064542,0.856901,-1.904999,0.105858,0.893604,-1.879384,-0.094711,0.759039,-1.874354,0.097748,0.898954,-1.876643
-0.005513,0.001917,-0.00244,0.99998,-0.010008,-0.007747,0.128894,-0.113683,0.044362,-0.00538,0.19792,-0.388035,0.733793,0.105776,-0.448701,0.721339,0.199491,-0.447549,0.841246,0.095708,-0.501208,0.816617,-0.064146,0.856125,-1.903531,0.10607,0.892707,-1.877941,-0.094312,0.758144,-1.872671,0.097939,0.897951,-1.87501
-0.005788,0.001954,-0.002446,0.999978,-0.009083,-0.006821,0.123607,-0.27455,0.037169,-0.00623,0.348365,-0.408587,0.761889,0.268742,-0.401821,0.653762,0.356167,-0.441236,0.850636,0.257247,-0.443918,0.729534,-0.063449,0.855308,-1.902007,0.106608,0.891903,-1.876634,-0.093599,0.757262,-1.87097,0.098454,0.897063,-1.873551
-0.006172,0.001983,-0.002453,0.999976,-0.008199,-0.005285,0.118442,-0.384602,0.029887,-0.006156,0.450078,-0.418834,0.773815,0.376726,-0.361921,0.597905,0.459317,-0.429039,0.84715,0.36554,-0.392654,0.652202,-0.062549,0.85447,-1.90046,0.107361,0.891179,-1.875438,-0.092681,0.756403,-1.869276,0.099185,0.896278,-1.872247
-0.006631,0.002005,-0.002459,0.999973,-0.007336,-0.003327,0.113381,-0.458888,0.022873,-0.005565,0.516138,-0.420016,0.776616,0.44616,-0.32717,0.550326,0.524787,-0.413293,0.835124,0.436072,-0.34945,0.588705,-0.061517,0.85363,-1.898907,0.108253,0.890525,-1.874337,-0.091631,0.755577,-1.867606,0.100057,0.895579,-1.871069
-0.00714,0.00202,-0.002465,0.999969,-0.006503,-0.00108,0.108392,-0.508469,0.016215,-0.004652,0.556604,-0.414169,0.772001,0.489025,-0.296291,0.508665,0.564241,-0.395471,0.81751,0.480608,-0.311004,0.532758,-0.060404,0.852801,-1.897363,0.109231,0.889932,-1.87332,-0.090503,0.754786,-1.865971,0.101018,0.894957,-1.870004
-0.007681,0.002028,-0.00247,0.999965,-0.005706,0.001364,0.103456,-0.541011,0.010001,-0.003571,0.577886,-0.401045,0.765321,0.513623,-0.267749,0.470021,0.585766,-0.376463,0.795963,0.507153,-0.27574,0.481444,-0.059248,0.851999,-1.895832,0.110259,0.889397,-1.87238,-0.089331,0.754033,-1.864379,0.102032,0.894406,-1.869041
-0.008243,0.002031,-0.002473,0.999961,-0.00494,0.003942,0.09857,-0.561988,0.004248,-0.002374,0.586821,-0.387255,0.755965,0.525811,-0.241333,0.434107,0.595169,-0.357065,0.772293,0.521502,-0.243014,0.43363,-0.058074,0.851225,-1.89432,0.11131,0.888914,-1.871512,-0.088141,0.753319,-1.862834,0.103075,0.89392,-1.868174
-0.008818,0.002029,-0.002475,0.999956,-0.004207,0.006609,0.093726,-0.575079,-0.001053,-0.001117,0.587309,-0.372484,0.743588,0.52957,-0.216384,0.39976,0.596321,-0.337637,0.747295,0.527505,-0.212365,0.388547,-0.0569,0.85048,-1.892833,0.112369,0.888481,-1.870712,-0.086948,0.752644,-1.86134,0.104131,0.893495,-1.867397
-0.009401,0.002021,-0.002476,0.999951,-0.003504,0.009337,0.088923,-0.58285,-0.005925,0.000172,0.582138,-0.357476,0.729587,0.527655,-0.192544,0.36641,0.591929,-0.318431,0.721601,0.527865,-0.183372,0.345509,-0.055735,0.849765,-1.891374,0.113425,0.888096,-1.869979,-0.085764,0.752007,-1.859896,0.105186,0.893128,-1.866706
-0.009602,0.002019,-0.002473,0.999949,-0.003802,0.010758,0.091686,-0.201298,-0.001815,0.003657,0.186563,-0.316207,0.634706,0.128459,-0.25694,0.472902,0.202208,-0.284947,0.634495,0.135666,-0.257633,0.470165,-0.055362,0.849133,-1.890104,0.113682,0.887582,-1.869034,-0.08536,0.751437,-1.858627,0.105458,0.892613,-1.865765
-0.009544,0.002021,-0.002467,0.999949,-0.004095,0.010752,0.094267,0.057771,0.002202,0.005583,-0.077599,-0.289882,0.570193,-0.138715,-0.304822,0.550881,-0.058436,-0.265412,0.578604,-0.127545,-0.313383,0.562698,-0.055517,0.848553,-1.888964,0.113404,0.886973,-1.867932,-0.085477,0.750906,-1.85747,0.105202,0.891986,-1.86464
-0.009311,0.002028,-0.00246,0.999952,-0.004378,0.009769,0.096715,0.232969,0.006058,0.006448,-0.251882,-0.274147,0.527305,-0.315437,-0.341419,0.609617,-0.230795,-0.255315,0.544121,-0.302346,-0.356429,0.633417,-0.056021,0.848005,-1.887909,0.112773,0.88629,-1.866713,-0.085938,0.750395,-1.856382,0.104598,0.891273,-1.863373
-0.008961,0.002038,-0.002453,0.999955,-0.004655,0.008129,0.099107,0.350166,0.009403,0.006731,-0.357081,-0.255027,0.497437,-0.429799,-0.370201,0.655602,-0.342131,-0.251084,0.524016,-0.415916,-0.390312,0.688878,-0.056735,0.847494,-1.886914,0.111914,0.885549,-1.865401,-0.086623,0.749893,-1.855334,0.103766,0.890493,-1.861995
-0.008533,0.002051,-0.002445,0.999958,-0.004929,0.006053,0.101474,0.428058,0.012253,0.00671,-0.411987,-0.231161,0.473115,-0.502019,-0.393616,0.69297,-0.412125,-0.250755,0.513896,-0.487971,-0.417746,0.73373,-0.057559,0.847032,-1.885968,0.11091,0.884762,-1.864016,-0.087447,0.749392,-1.854306,0.10279,0.889657,-1.860528
-0.008053,0.002067,-0.002438,0.999962,-0.005202,0.003691,0.103819,0.47983,0.014769,0.006514,-0.433574,-0.205932,0.453606,-0.546279,-0.413505,0.724674,-0.454665,-0.252871,0.510132,-0.532434,-0.440966,0.771633,-0.058426,0.84662,-1.885061,0.109817,0.883935,-1.862566,-0.088356,0.748886,-1.853286,0.101725,0.888775,-1.858985
-0.007539,0.002085,-0.00243,0.999966,-0.005473,0.001141,0.106137,0.514348,0.017097,0.006204,-0.434185,-0.180929,0.437274,-0.572076,-0.431031,0.752505,-0.479079,-0.256651,0.510597,-0.55868,-0.461415,0.804909,-0.059295,0.846258,-1.884186,0.108673,0.883073,-1.861061,-0.089314,0.748373,-1.852265,0.100608,0.887852,-1.857375
-0.007002,0.002106,-0.002423,0.99997,-0.005744,-0.001534,0.108425,0.537403,0.019321,0.005819,-0.421888,-0.157072,0.423502,-0.585615,-0.446957,0.777671,-0.491464,-0.261536,0.513836,-0.572832,-0.480016,0.835067,-0.060139,0.845944,-1.883339,0.107502,0.882179,-1.859506,-0.090297,0.74785,-1.851237,0.099462,0.886892,-1.855705
-0.006449,0.002129,-0.002416,0.999974,-0.006012,-0.004292,0.110682,0.552781,0.021483,0.005384,-0.401884,-0.134833,0.411882,-0.590954,-0.461777,0.80098,-0.495804,-0.267145,0.518885,-0.578894,-0.497353,0.863085,-0.060942,0.845675,-1.882516,0.10632,0.881256,-1.857904,-0.091289,0.747315,-1.850199,0.098304,0.885898,-1.853978
-0.005886,0.002154,-0.00241,0.999977,-0.006277,-0.007106,0.112907,0.56296,0.023601,0.004916,-0.377482,-0.114414,0.40211,-0.590747,-0.475806,0.822973,-0.494707,-0.273211,0.525104,-0.579485,-0.513796,0.889599,-0.061697,0.845446,-1.881711,0.105138,0.880304,-1.856258,-0.092278,0.746769,-1.849149,0.097145,0.88487,-1.852199
-0.005714,0.002178,-0.00241,0.999978,-0.005845,-0.008522,0.108037,0.172076,0.023935,-7e-05,-0.034547,-0.168906,0.522777,-0.180246,-0.404235,0.696882,-0.096927,-0.310406,0.609372,-0.178833,-0.436548,0.753614,-0.061766,0.845108,-1.880666,0.104778,0.879496,-1.854864,-0.092472,0.746148,-1.84793,0.096788,0.883997,-1.850692
-0.005811,0.002201,-0.002413,0.999978,-0.005364,-0.008516,0.103425,-0.096528,0.023679,-0.003288,0.191374,-0.2356,0.599316,0.098259,-0.349132,0.600702,0.172235,-0.332292,0.661683,0.093206,-0.377094,0.64984,-0.061384,0.844637,-1.879467,0.104974,0.878797,-1.853663,-0.092128,0.745483,-1.846607,0.096974,0.883243,-1.849392
-0.006094,0.002223,-0.002419,0.999976,-0.00484,-0.00753,0.099082,-0.283335,0.022175,-0.004931,0.353823,-0.293422,0.640693,0.288105,-0.304842,0.525395,0.355389,-0.342529,0.691915,0.279517,-0.328476,0.566791,-0.060676,0.84405,-1.878186,0.105551,0.878188,-1.852612,-0.091417,0.744798,-1.845223,0.097533,0.882586,-1.848259
