-0.001106,0.005581,-0.00014,0.999984,0.005352,0.010539,0.031308,-0.057548,-0.255405,-0.058802,0.057226,-0.026536,0.494909,-0.367026,1.287766,-5.764668,-0.094418,1.42598,-5.921732,-0.023836,0.399491,-0.180564,-0.006146,0.91004,-1.795579,-0.000597,0.918047,-1.862051,0.006645,0.907309,-1.838026,0.00309,0.886912,-1.775175
-0.001126,0.005334,-0.000201,0.999985,0.005183,0.010348,0.011763,-0.020333,-0.246473,-0.061213,0.021118,0.043665,0.348374,-0.246462,1.44405,-6.298484,-0.237748,1.579445,-6.417085,-0.061874,0.447825,-0.284726,-0.006104,0.910128,-1.794883,-0.00109,0.920935,-1.874648,0.00617,0.910468,-1.85086,0.002967,0.887808,-1.775744
-0.001117,0.005096,-0.000264,0.999986,0.005159,0.010064,-0.007176,0.008712,-0.238415,-0.062941,-0.006765,0.111583,0.20906,-0.12193,1.586677,-6.733176,-0.362364,1.719998,-6.822281,-0.091009,0.496783,-0.387968,-0.006117,0.910351,-1.794465,-0.001334,0.924109,-1.888115,0.005445,0.913908,-1.864504,0.002785,0.888801,-1.77652
-0.001084,0.004865,-0.000328,0.999988,0.005244,0.009728,-0.025469,0.032904,-0.230799,-0.064007,-0.029922,0.177262,0.07587,0.000537,1.712423,-7.068247,-0.472602,1.844166,-7.135441,-0.114696,0.544869,-0.488576,-0.006177,0.910705,-1.794313,-0.001333,0.927533,-1.902251,0.0045,0.917596,-1.878775,0.002555,0.889891,-1.777497
-0.001029,0.004642,-0.000393,0.999989,0.005409,0.009366,-0.043077,0.054172,-0.223234,-0.064413,-0.050397,0.240582,-0.051862,0.117154,1.81872,-7.302837,-0.57064,1.949032,-7.354039,-0.134941,0.590889,-0.585278,-0.006278,0.911186,-1.794417,-0.001099,0.931171,-1.916857,0.003359,0.921494,-1.893483,0.002285,0.891073,-1.778668
-0.000955,0.004427,-0.000457,0.99999,0.005631,0.008993,-0.059964,0.073578,-0.21542,-0.064159,-0.06932,0.301365,-0.174483,0.225567,1.903772,-7.435403,-0.657338,2.03248,-7.475057,-0.152849,0.633966,-0.677161,-0.006417,0.911789,-1.794766,-0.000648,0.934978,-1.931728,0.002044,0.925559,-1.908433,0.00198,0.892341,-1.780022
-0.000863,0.00422,-0.00052,0.999991,0.005895,0.008619,-0.076094,0.091678,-0.207134,-0.063246,-0.087287,0.359413,-0.292128,0.324241,1.96644,-7.463959,-0.732777,2.09311,-7.495347,-0.169002,0.673464,-0.76357,-0.006591,0.912508,-1.79535,1e-06,0.938911,-1.946655,0.000578,0.929745,-1.923424,0.001642,0.893688,-1.781549
-0.000754,0.004022,-0.000581,0.999991,0.006189,0.008248,-0.091436,0.108799,-0.198199,-0.061682,-0.104649,0.414532,-0.404841,0.411935,2.005962,-7.386566,-0.796647,2.129926,-7.412051,-0.183746,0.70888,-0.843983,-0.0068,0.913337,-1.79616,0.000825,0.942923,-1.961429,-0.001015,0.934005,-1.938248,0.001274,0.895105,-1.783237
-0.000628,0.003833,-0.00064,0.999992,0.006504,0.007887,-0.105958,0.125133,-0.188475,-0.05948,-0.121607,0.466537,-0.5126,0.487541,2.021878,-7.20133,-0.848389,2.142265,-7.22258,-0.197292,0.739817,-0.917981,-0.007044,0.91427,-1.797185,0.0018,0.946967,-1.975831,-0.002712,0.93829,-1.952693,0.00088,0.896585,-1.785073
-0.000633,0.003649,-0.000696,0.999993,0.00619,0.00695,-0.088573,-0.004995,-0.184433,-0.055684,0.011232,0.382441,-0.366694,0.599575,1.959857,-6.791059,-0.599893,2.05088,-6.75925,-0.061588,0.688491,-0.835323,-0.007021,0.915035,-1.797918,0.002999,0.950887,-1.989413,-0.003911,0.942391,-1.966212,0.000756,0.897962,-1.786744
