0.0,0.0,0.0,1.0,-0.01838,-0.018777,-0.096986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,-1.8,0.0,0.9,-1.8,0.0,0.9,-1.8,0.0,0.9,-1.8
-0.000252,2.6e-05,-0.000698,1.0,0.123909,0.001589,-0.201887,-0.252247,0.262248,-0.21037,-0.557643,2.205327,0.339984,0.168891,-0.010425,-0.01797,-0.086956,-0.104647,-0.025092,0.072519,1.633263,-0.108594,-0.014499,0.957338,-1.79116,0.004391,0.899729,-1.800467,-0.002261,0.897279,-1.800652,0.001886,0.942465,-1.802823
0.004594,-0.00043,-0.008859,0.99995,0.404514,-0.006295,-0.058029,1.911296,-0.762006,-1.100089,-0.812444,4.164733,-0.27304,3.63482,1.69372,-3.304542,-2.428007,0.572515,-0.059657,-0.815728,2.722114,-0.943004,-0.035622,1.065622,-1.798259,0.098896,0.943766,-1.886385,-0.065389,0.912165,-1.802203,-0.019323,1.01324,-1.827342
0.034869,-0.021215,-0.022265,0.998919,0.425134,-0.05608,-0.086569,1.692256,-2.406147,-0.839141,-2.014032,3.053548,0.379855,6.939852,2.427649,-1.481373,-3.585187,3.297298,-2.68212,-3.456096,4.654035,-2.245422,-0.087987,1.145014,-1.788383,0.279333,1.006885,-1.924901,-0.158604,0.997894,-1.871939,-0.109182,1.134245,-1.885723
0.011484,-0.040519,-0.030362,0.998651,0.453636,0.001989,-0.049238,-3.716351,-0.557921,-0.255056,0.192123,5.823212,-3.760248,4.718181,-2.178901,-1.283781,1.318248,3.603759,-1.305905,6.144103,3.411594,-3.174081,-0.082992,1.296417,-1.88615,0.402005,0.950233,-1.958279,-0.124329,1.091592,-1.905892,0.050565,1.222946,-1.968249
-0.038796,-0.036326,-0.042195,0.997695,0.446007,0.143194,-0.024215,-4.461114,0.339762,-0.949012,-5.826783,2.826717,-7.116751,-1.382413,-4.060429,1.631319,3.253221,0.080078,1.562868,7.614428,3.757744,-2.448062,-0.234488,1.369912,-2.071185,0.366063,0.844662,-1.915865,-0.039746,1.093674,-1.865258,0.24854,1.320648,-2.031898
-0.085279,-0.033381,-0.051531,0.994464,0.350059,0.245413,-0.001856,-2.438867,0.611701,-0.025423,3.257071,-1.087018,-8.184532,-7.225616,-1.510872,4.383943,2.66315,0.198915,1.835349,-0.127959,2.869699,-5.383812,-0.149804,1.341649,-2.283983,0.178197,0.805379,-1.801882,0.029496,1.098846,-1.817538,0.245213,1.39526,-2.171877
-0.019601,-0.027854,-0.044817,0.998414,0.241344,0.193822,0.043085,5.466444,1.002016,0.535818,-3.030515,-2.173142,-6.27303,-6.295659,0.974992,-0.799968,-5.779434,1.081316,0.020081,-9.213469,-4.27263,-2.216407,-0.228598,1.285148,-2.447082,0.014509,0.830729,-1.822682,-0.120769,1.12696,-1.817016,0.005663,1.284171,-2.229504
0.001172,-0.014847,-0.034384,0.999298,0.323122,0.175078,-0.10185,-0.422561,1.052672,0.915233,-3.623771,-6.311582,2.479707,-2.955575,0.349948,-1.445851,-1.516357,-0.390357,1.443939,-0.405451,-8.199101,0.499232,-0.322816,1.121047,-2.382609,-0.062336,0.839828,-1.860274,-0.160194,1.116811,-1.779474,-0.004879,1.070995,-2.216524
-0.018917,-0.011511,-0.019684,0.999561,0.491688,0.234342,-0.038209,-1.422581,-0.578639,1.33631,-0.463053,-5.549368,5.505351,-0.046593,2.693663,-1.839653,2.333361,1.171966,0.608511,6.24791,-7.475457,-1.419518,-0.334855,0.976763,-2.23947,-0.063547,0.909863,-1.908105,-0.099527,1.147282,-1.763653,0.157567,0.876633,-2.253431
