[-0.016306, 0.984921, -1.739627, 0.025497, 0.870494, -1.762545, -0.014081, 0.884308, -1.782831, 0.008538, 0.966085, -1.758146]
[-0.147692, 1.200819, -1.666118, -0.024507, 0.887624, -1.723578, -0.092616, 0.912461, -1.817291, -0.055987, 1.051205, -1.77499]
[-0.190348, 1.417008, -1.65447, -0.0237, 0.947184, -1.717178, -0.128705, 0.964875, -1.846645, -0.097273, 1.176273, -1.791951]
[-0.243173, 1.589416, -1.792969, 0.034596, 1.01743, -1.723276, -0.118865, 0.983715, -1.828607, -0.149298, 1.367325, -1.90348]
[-0.314009, 1.688255, -1.967121, 0.082606, 1.085206, -1.740638, -0.089155, 1.016765, -1.811886, -0.196119, 1.502971, -2.09189]
[-0.330454, 1.683707, -2.180619, 0.089121, 1.14119, -1.761356, -0.069619, 1.065449, -1.800017, -0.208603, 1.52325, -2.216259]
[-0.338377, 1.550504, -2.370694, 0.054802, 1.184675, -1.776567, -0.06952, 1.118566, -1.78493, -0.174194, 1.455745, -2.26106]
[-0.34372, 1.393975, -2.420299, 0.017607, 1.215288, -1.772241, -0.070701, 1.148024, -1.738519, -0.125452, 1.352134, -2.277345]
[-0.330233, 1.264169, -2.339876, 0.036363, 1.250513, -1.756978, -0.047978, 1.150153, -1.671354, 0.046221, 1.2215, -2.226984]
[-0.356812, 1.197058, -2.216006, 0.042957, 1.296023, -1.744797, -0.106003, 1.129204, -1.687759, 0.204675, 1.054527, -2.120513]
[-0.338005, 1.248948, -2.145025, 0.053007, 1.33042, -1.685054, -0.148105, 1.13091, -1.701546, 0.280871, 0.924611, -2.032617]
[-0.299928, 1.262335, -1.986303, 0.037876, 1.365283, -1.549809, -0.11919, 1.227168, -1.668955, 0.277767, 0.927256, -1.910959]
[-0.281025, 1.208463, -1.884051, 0.080937, 1.46278, -1.62089, 0.01898, 1.359905, -1.747228, 0.29148, 1.004159, -1.942868]
[-0.292507, 1.161207, -1.84381, 0.230177, 1.614517, -1.809452, 0.1281, 1.485636, -1.914348, 0.252124, 1.003016, -1.922924]
[-0.375765, 1.164855, -1.816124, 0.344435, 1.694115, -1.985172, 0.13266, 1.562696, -2.0919, 0.162743, 1.010396, -1.906134]
[-0.403751, 1.148998, -1.804853, 0.391942, 1.648348, -2.095637, 0.082541, 1.553719, -2.204482, 0.085491, 1.046656, -1.900903]
[-0.358285, 1.118305, -1.779987, 0.379016, 1.513155, -2.18507, -0.011421, 1.457537, -2.25071, 0.061497, 1.088596, -1.889949]
[-0.303754, 1.098224, -1.720271, 0.358865, 1.366025, -2.247313, -0.111083, 1.339158, -2.2435, 0.08196, 1.109791, -1.859249]
[-0.296854, 1.15044, -1.666544, 0.335468, 1.218716, -2.201353, -0.180568, 1.226312, -2.165491, 0.082933, 1.127248, -1.824724]
[-0.281315, 1.200119, -1.637866, 0.320889, 1.225754, -2.196644, -0.178483, 1.137284, -2.026301, 0.069723, 1.127225, -1.783218]
[-0.250413, 1.229916, -1.625508, 0.311851, 1.245035, -2.15242, -0.151002, 1.091612, -1.897201, 0.068147, 1.104704, -1.699661]
[-0.171915, 1.337676, -1.626832, 0.314828, 1.196329, -2.073642, -0.12584, 1.066463, -1.847327, -0.017708, 1.205099, -1.661588]
[-0.114334, 1.521114, -1.737364, 0.337584, 1.137184, -2.063243, -0.056163, 1.056652, -1.832369, -0.035217, 1.393885, -1.739434]
[-0.253898, 1.665282, -1.926991, 0.302201, 1.122543, -2.004296, 0.027048, 1.054806, -1.802384, 0.063231, 1.551836, -1.912184]
[-0.348736, 1.697065, -2.058969, 0.270258, 1.183491, -2.00192, 0.063781, 1.068865, -1.786588, 0.104711, 1.607159, -2.07951]
[-0.347743, 1.566664, -2.111479, 0.230908, 1.211434, -1.96798, 0.002821, 1.146037, -1.864559, 0.053674, 1.535776, -2.221404]
[-0.329713, 1.388908, -2.093584, 0.217967, 1.213727, -1.932058, -0.04612, 1.161848, -1.893536, 0.117241, 1.409805, -2.318256]
[-0.338543, 1.237997, -2.105884, 0.17507, 1.211326, -1.905025, -0.127451, 1.128325, -1.881268, 0.217508, 1.294927, -2.317098]
[-0.323643, 1.237557, -2.148545, 0.189407, 1.211672, -1.895796, -0.144111, 1.053783, -1.812429, 0.262567, 1.212151, -2.22419]
[-0.280877, 1.228535, -2.106942, 0.216733, 1.236227, -1.860159, -0.118237, 1.00958, -1.721968, 0.230263, 1.154968, -2.119871]
[-0.256949, 1.228652, -2.021578, 0.225634, 1.335281, -1.827591, -0.097763, 1.076091, -1.658695, 0.202816, 1.11505, -2.022804]
[-0.277212, 1.203199, -1.921576, 0.275141, 1.474145, -1.791671, -0.054268, 1.255206, -1.668606, 0.164143, 1.096914, -1.969742]
[-0.292346, 1.216554, -1.834572, 0.303572, 1.631537, -1.921651, -0.070361, 1.441553, -1.785709, 0.123575, 1.09043, -1.943314]
[-0.270726, 1.2015, -1.807243, 0.323295, 1.703977, -2.191243, -0.152904, 1.557377, -1.9556, 0.174348, 1.090352, -1.885676]
[-0.233334, 1.168094, -1.813651, 0.314891, 1.642417, -2.396094, -0.161289, 1.568255, -2.10368, 0.191882, 1.130996, -1.913353]
[-0.269295, 1.166581, -1.834299, 0.310031, 1.509824, -2.432266, -0.068924, 1.483784, -2.171306, 0.189023, 1.119392, -1.960373]
[-0.300007, 1.152143, -1.849321, 0.286874, 1.371329, -2.368302, -0.032259, 1.376492, -2.101178, 0.160469, 1.10392, -1.976664]
[-0.339555, 1.145483, -1.864537, 0.284127, 1.25889, -2.270175, -0.063508, 1.282684, -2.026446, 0.113958, 1.099031, -1.981846]
[-0.361441, 1.146828, -1.847308, 0.287281, 1.220085, -2.210202, -0.120881, 1.201848, -1.981429, 0.088315, 1.117349, -1.985861]
[-0.36139, 1.150952, -1.785106, 0.264377, 1.247192, -2.176458, -0.166622, 1.143847, -1.9566, 0.081258, 1.147943, -1.962274]
[-0.325232, 1.235411, -1.740192, 0.257376, 1.183734, -2.076265, -0.190041, 1.096007, -1.945957, 0.064111, 1.197883, -1.914913]
[-0.268929, 1.414736, -1.842086, 0.293305, 1.09606, -2.072563, -0.189662, 1.050452, -1.988982, -0.073678, 1.325939, -1.89711]
[-0.240605, 1.532146, -1.985636, 0.365903, 1.080583, -2.110504, -0.177501, 1.071153, -2.028035, -0.140033, 1.477333, -1.98243]
[-0.259099, 1.550116, -2.135935, 0.373263, 1.09644, -2.031485, -0.106075, 1.087433, -1.954323, -0.12837, 1.556813, -2.123258]
[-0.311864, 1.495692, -2.211496, 0.321098, 1.11341, -1.918717, 0.017765, 1.093711, -1.860501, -0.035166, 1.536944, -2.20336]
[-0.33013, 1.346578, -2.225035, 0.325347, 1.15046, -1.934685, 0.019464, 1.08647, -1.881295, -0.045541, 1.441346, -2.18173]
[-0.295627, 1.185015, -2.190896, 0.293478, 1.19329, -1.998987, -0.036264, 1.079158, -1.894409, -0.060292, 1.329801, -2.149749]
[-0.280938, 1.060248, -2.121123, 0.244054, 1.214219, -2.063941, -0.068271, 1.069174, -1.887149, -0.003244, 1.246025, -2.017078]
[-0.276529, 0.988417, -2.056622, 0.18869, 1.227325, -2.081284, -0.095047, 1.092377, -1.887243, 0.061194, 1.193881, -1.930324]
[-0.291822, 0.992701, -2.022345, 0.156899, 1.237265, -2.079487, -0.088002, 1.128708, -1.882052, 0.068092, 1.182292, -1.895334]
[-0.294723, 1.025065, -2.005542, 0.131507, 1.274918, -2.073131, -0.057599, 1.199041, -1.884517, 0.098618, 1.1946, -1.872511]
[-0.325298, 1.09586, -1.992882, 0.111703, 1.390114, -2.053503, 0.022059, 1.325206, -1.944043, 0.115308, 1.214489, -1.850894]
[-0.356529, 1.127406, -2.019669, 0.165113, 1.528615, -2.076895, 0.131112, 1.45388, -2.058045, 0.070943, 1.202766, -1.820364]
[-0.361273, 1.130367, -2.067169, 0.282336, 1.561572, -2.174544, 0.158028, 1.510912, -2.15427, 0.036423, 1.19981, -1.810895]
[-0.286573, 1.116668, -2.082841, 0.322587, 1.484025, -2.178819, 0.11722, 1.479192, -2.167556, 0.077723, 1.196599, -1.778825]
[-0.242265, 1.113949, -2.069474, 0.301954, 1.365335, -2.168095, 0.033998, 1.39733, -2.08362, 0.112137, 1.193554, -1.747925]
[-0.280018, 1.122666, -2.045463, 0.29709, 1.255692, -2.16142, -0.018236, 1.305534, -1.947942, 0.1117, 1.174491, -1.734403]
[-0.317325, 1.137623, -1.997688, 0.280965, 1.227525, -2.152166, -0.026248, 1.237301, -1.833441, 0.103312, 1.164606, -1.707711]
[-0.307652, 1.142223, -1.936583, 0.263956, 1.23147, -2.11327, -0.025035, 1.212001, -1.753244, 0.105756, 1.142402, -1.644946]
[-0.292299, 1.217104, -1.86275, 0.255666, 1.230304, -2.029695, -0.033627, 1.209635, -1.697997, 0.034563, 1.207725, -1.589338]
[-0.262313, 1.416, -1.798637, 0.294423, 1.229659, -1.974716, 0.005174, 1.224953, -1.676045, 0.000614, 1.367024, -1.643068]
[-0.337814, 1.617107, -1.856666, 0.263883, 1.204354, -1.875111, 0.035584, 1.233988, -1.675577, 0.120229, 1.530197, -1.800393]
[-0.398312, 1.71541, -1.987669, 0.205702, 1.171254, -1.844969, -0.0129, 1.241571, -1.693053, 0.230297, 1.636542, -1.984349]
[-0.39242, 1.669278, -2.078178, 0.142318, 1.126096, -1.822374, -0.024135, 1.225472, -1.6958, 0.269528, 1.6316, -2.143105]
[-0.36933, 1.537448, -2.083729, 0.118426, 1.093714, -1.811735, -0.039804, 1.218291, -1.71828, 0.277924, 1.536214, -2.318414]
[-0.33858, 1.386497, -2.030503, 0.149899, 1.077509, -1.796619, -0.032931, 1.191315, -1.715729, 0.281198, 1.4029, -2.375209]
[-0.325482, 1.29817, -1.998335, 0.1933, 1.099943, -1.764245, -0.033211, 1.1501, -1.683916, 0.268281, 1.266748, -2.299463]
[-0.294516, 1.283897, -2.011641, 0.221573, 1.169909, -1.744413, -0.054356, 1.06565, -1.588989, 0.095172, 1.167479, -2.180562]
[-0.31478, 1.20996, -1.993515, 0.280322, 1.262903, -1.628584, -0.011643, 1.097395, -1.489523, 0.014276, 1.157161, -2.13548]
[-0.368663, 1.175174, -2.011799, 0.301946, 1.401082, -1.56628, 0.100175, 1.262083, -1.490263, -0.04166, 1.118329, -2.082939]
[-0.430525, 1.163729, -2.014402, 0.311196, 1.565925, -1.69557, 0.113429, 1.420689, -1.627008, -0.112431, 1.075514, -2.020037]
