[-0.001009, 0.891256, -1.79032, 0.004876, 0.884738, -1.78778, -0.000977, 0.882516, -1.781106, 0.000839, 0.886604, -1.782802]
[-0.000975, 0.971773, -1.772294, 0.112706, 0.90139, -1.829529, 0.002661, 0.869499, -1.764136, 0.004418, 0.883287, -1.770997]
[-0.012603, 1.136284, -1.710565, 0.330726, 0.921711, -1.839387, -0.016021, 0.903063, -1.784223, -0.016406, 0.931424, -1.788832]
[-0.030895, 1.297084, -1.675194, 0.363945, 0.89351, -1.717335, -0.046675, 0.954996, -1.799925, -0.07182, 1.074156, -1.795166]
[-0.089031, 1.468497, -1.82775, 0.270397, 0.915563, -1.626035, -0.030436, 0.971073, -1.778075, -0.127542, 1.300397, -1.899643]
[-0.134495, 1.565065, -2.092458, 0.179219, 0.981915, -1.667512, 0.000397, 0.999424, -1.759555, -0.194547, 1.428, -2.061839]
[-0.202268, 1.483351, -2.165536, 0.123358, 1.046926, -1.71769, -0.005359, 1.074572, -1.77787, -0.193281, 1.418784, -2.143542]
[-0.244519, 1.281979, -2.132359, 0.062322, 1.094412, -1.748813, -0.014379, 1.141701, -1.772639, -0.155191, 1.305101, -2.167997]
[-0.269607, 1.058134, -2.051619, 0.023091, 1.133889, -1.767707, 0.000905, 1.175066, -1.724306, -0.092486, 1.147533, -2.095269]
[-0.31074, 0.91696, -1.987046, 0.022619, 1.174617, -1.740321, -0.054123, 1.165496, -1.665618, 0.018571, 1.015821, -2.008442]
[-0.312232, 0.758944, -1.860849, 0.063585, 1.217423, -1.649808, -0.190996, 1.11141, -1.679046, 0.13644, 0.914861, -1.975186]
[-0.271117, 0.695533, -1.693904, 0.140655, 1.261046, -1.536657, -0.255675, 1.081999, -1.690112, 0.198143, 0.834342, -1.945049]
[-0.13458, 0.806323, -1.581653, 0.208315, 1.277969, -1.626242, -0.234277, 1.114692, -1.690514, 0.235713, 0.80982, -1.870522]
[-0.124441, 0.908444, -1.623167, 0.184794, 1.235606, -1.850677, -0.188517, 1.144729, -1.732959, 0.202975, 0.838896, -1.852978]
[-0.150291, 0.987691, -1.674602, 0.303776, 1.341356, -1.955395, -0.110471, 1.257058, -1.844114, 0.190343, 0.870483, -1.821067]
[-0.10882, 1.059944, -1.691532, 0.366955, 1.439944, -2.036825, -0.030912, 1.27575, -2.008742, 0.21391, 0.968889, -1.825849]
[-0.075072, 1.135444, -1.701688, 0.297632, 1.391679, -2.123341, -0.125407, 1.215153, -2.135302, 0.224642, 1.073514, -1.828842]
[-0.096415, 1.208088, -1.710738, 0.261343, 1.226488, -2.181099, -0.162231, 1.15726, -2.142174, 0.201772, 1.116599, -1.785544]
[-0.079376, 1.260173, -1.676306, 0.31997, 1.080037, -2.213042, -0.146513, 1.035756, -2.071147, 0.24397, 1.144415, -1.741003]
[-0.025103, 1.28901, -1.606196, 0.338032, 0.972168, -2.139908, -0.179441, 0.883467, -1.989468, 0.321523, 1.18326, -1.710131]
[-0.023696, 1.310494, -1.548417, 0.311561, 0.878964, -2.010032, -0.21955, 0.798316, -1.862451, 0.336429, 1.191383, -1.653888]
[-0.115829, 1.33019, -1.53511, 0.274523, 0.894213, -1.964885, -0.275519, 0.805266, -1.793936, 0.201067, 1.2031, -1.608941]
[-0.15542, 1.365816, -1.613264, 0.332075, 0.948097, -1.918014, -0.304368, 0.805462, -1.754919, 0.063442, 1.280092, -1.724113]
[-0.228264, 1.450788, -1.892881, 0.405085, 1.023644, -1.886849, -0.261712, 0.84666, -1.74207, -0.055203, 1.366504, -2.010461]
[-0.324877, 1.518448, -2.182646, 0.506818, 1.090152, -1.826795, -0.172778, 0.929688, -1.747099, -0.211219, 1.40526, -2.286813]
[-0.412715, 1.417167, -2.390967, 0.541831, 1.133702, -1.736854, -0.130476, 1.038101, -1.758715, -0.286175, 1.306214, -2.416291]
[-0.392721, 1.229402, -2.477739, 0.462726, 1.157316, -1.651821, -0.18759, 1.128226, -1.756008, -0.264097, 1.081972, -2.3668]
[-0.347759, 1.069689, -2.460112, 0.397449, 1.185002, -1.765178, -0.213865, 1.164805, -1.718217, -0.111607, 0.906344, -2.188525]
[-0.324998, 0.962757, -2.343571, 0.395148, 1.13788, -1.914172, -0.143076, 1.176458, -1.666655, 0.126155, 0.861341, -1.963476]
[-0.339838, 0.916697, -2.192641, 0.414839, 1.147543, -2.009598, -0.042036, 1.155692, -1.649292, 0.232055, 0.859705, -1.8472]
[-0.30172, 0.93518, -2.158487, 0.448247, 1.17415, -2.062072, 0.033082, 1.127847, -1.624429, 0.189392, 0.835046, -1.736156]
[-0.330215, 0.992514, -2.167625, 0.384862, 1.194011, -2.025868, 0.020254, 1.159674, -1.613059, 0.075692, 0.852813, -1.659488]
[-0.34236, 1.030217, -2.101693, 0.290062, 1.303906, -2.016432, -0.054266, 1.255619, -1.66929, 0.010793, 0.924531, -1.633623]
[-0.245852, 1.045449, -2.006658, 0.332227, 1.450895, -2.116274, -0.034261, 1.373168, -1.803424, 0.028072, 1.036527, -1.641976]
[-0.2389, 1.062195, -1.885573, 0.320224, 1.505201, -2.215637, -0.058451, 1.441129, -2.063184, -0.00786, 1.145458, -1.635431]
[-0.275707, 1.093381, -1.802238, 0.400492, 1.462183, -2.324484, -0.124811, 1.407025, -2.33933, -0.064265, 1.2328, -1.627021]
[-0.230977, 1.119796, -1.725549, 0.411482, 1.311618, -2.381502, -0.150785, 1.279554, -2.451378, -0.026246, 1.296031, -1.616693]
[-0.204527, 1.13706, -1.683689, 0.359022, 1.135363, -2.331618, -0.138781, 1.144125, -2.365992, 0.00233, 1.300271, -1.572661]
[-0.243663, 1.154964, -1.662282, 0.329313, 1.020637, -2.170243, -0.096808, 1.032168, -2.129293, -0.037916, 1.279882, -1.511274]
[-0.276813, 1.166846, -1.615492, 0.328499, 0.971027, -1.994483, -0.033379, 0.94813, -1.892172, -0.063798, 1.278199, -1.458945]
[-0.26999, 1.205122, -1.578649, 0.316641, 0.99941, -1.945826, 0.052369, 0.921556, -1.70306, -0.079936, 1.299289, -1.445374]
[-0.243333, 1.284596, -1.648975, 0.338837, 1.040725, -1.910651, 0.057177, 0.95052, -1.685895, -0.106531, 1.340232, -1.528648]
[-0.294554, 1.413747, -1.756283, 0.379385, 1.067379, -1.818302, 0.073265, 0.999629, -1.680072, -0.032454, 1.401722, -1.714395]
[-0.360886, 1.545592, -1.898303, 0.338484, 1.089131, -1.718711, 0.030424, 1.066719, -1.692326, -0.009534, 1.481843, -1.918319]
[-0.362317, 1.56298, -2.045228, 0.27734, 1.121963, -1.680974, 0.010878, 1.116307, -1.693043, -0.069676, 1.506712, -2.072791]
[-0.377334, 1.425548, -2.218792, 0.267378, 1.141048, -1.667541, 0.021182, 1.142986, -1.688507, -0.130009, 1.384644, -2.192344]
[-0.367295, 1.207942, -2.316521, 0.275226, 1.156085, -1.664792, 0.033171, 1.165684, -1.68962, -0.209178, 1.17688, -2.24102]
[-0.348721, 1.008868, -2.276742, 0.31268, 1.17518, -1.66807, 0.052086, 1.162519, -1.674382, -0.253133, 0.998915, -2.187957]
[-0.324956, 0.883935, -2.155488, 0.352018, 1.193845, -1.753662, 0.084741, 1.13311, -1.641655, -0.250625, 0.900449, -2.07477]
[-0.340047, 0.855993, -2.062106, 0.374054, 1.21729, -1.838674, 0.112734, 1.087623, -1.596741, -0.225103, 0.870379, -2.02538]
[-0.387104, 0.920046, -2.120289, 0.350215, 1.251668, -1.905261, 0.14146, 1.124303, -1.53904, -0.204471, 0.840073, -1.978038]
[-0.398719, 0.982498, -2.107215, 0.324619, 1.312944, -1.986246, 0.202198, 1.232826, -1.592934, -0.166317, 0.839645, -1.937498]
[-0.371317, 1.03277, -2.047062, 0.337653, 1.326743, -2.050396, 0.189284, 1.35659, -1.737187, -0.124426, 0.879022, -1.912379]
[-0.313576, 1.075331, -1.993531, 0.345292, 1.30219, -2.20418, 0.067008, 1.454759, -1.92821, -0.091793, 0.934385, -1.885637]
[-0.299894, 1.111427, -1.954564, 0.375634, 1.269888, -2.418803, -0.004629, 1.47485, -2.18711, -0.091348, 0.970436, -1.841091]
[-0.275177, 1.139564, -1.867797, 0.40143, 1.171119, -2.527802, 0.027058, 1.366883, -2.383059, -0.068436, 1.018899, -1.799008]
[-0.273191, 1.16538, -1.76796, 0.374089, 1.047873, -2.451092, 0.013965, 1.188099, -2.393463, -0.057108, 1.061251, -1.745786]
[-0.313694, 1.192011, -1.696875, 0.346962, 0.976825, -2.285428, -0.058447, 0.995005, -2.280982, -0.089246, 1.078835, -1.674156]
[-0.349736, 1.213894, -1.649791, 0.346169, 0.94601, -2.117452, -0.098405, 0.815575, -2.120768, -0.134507, 1.093203, -1.603941]
[-0.295557, 1.233625, -1.664879, 0.366485, 0.988397, -2.053092, -0.033874, 0.706446, -1.865229, -0.174297, 1.145607, -1.592963]
[-0.28712, 1.286753, -1.650415, 0.341184, 1.065269, -1.997337, 0.076698, 0.769537, -1.667674, -0.136014, 1.222619, -1.616056]
[-0.305353, 1.371635, -1.688678, 0.340126, 1.112327, -1.884702, 0.054994, 0.886476, -1.736502, -0.054869, 1.326739, -1.770987]
[-0.343493, 1.48687, -1.826004, 0.363097, 1.137894, -1.77378, 0.040174, 0.942119, -1.746858, -0.064023, 1.42284, -1.920693]
[-0.381066, 1.54101, -2.123889, 0.354639, 1.159282, -1.688128, 0.009048, 0.993482, -1.761002, -0.094189, 1.464128, -2.136538]
[-0.392976, 1.410278, -2.387657, 0.343408, 1.180446, -1.64983, 0.002174, 1.032799, -1.762971, -0.158485, 1.352682, -2.270931]
[-0.387987, 1.171745, -2.448636, 0.362841, 1.194172, -1.635439, 0.03087, 1.057152, -1.750596, -0.210253, 1.100745, -2.22297]
[-0.354713, 0.950606, -2.37746, 0.371075, 1.204839, -1.730014, 0.079535, 1.06999, -1.730566, -0.252453, 0.859244, -2.103056]
[-0.341323, 0.818341, -2.233992, 0.395977, 1.215704, -1.821458, 0.144178, 1.059373, -1.69318, -0.227147, 0.750753, -1.993907]
[-0.394599, 0.884018, -2.296865, 0.405203, 1.232439, -1.863878, 0.165668, 1.017104, -1.632284, -0.199654, 0.728693, -1.953661]
[-0.41902, 0.97413, -2.288835, 0.359777, 1.251277, -1.904206, 0.182563, 1.057481, -1.569941, -0.181504, 0.755463, -1.930741]
[-0.389002, 1.035647, -2.204832, 0.317354, 1.305818, -2.000414, 0.165566, 1.17839, -1.584604, -0.147468, 0.814565, -1.919197]
[-0.334901, 1.064783, -2.080005, 0.331332, 1.385862, -2.045468, 0.011664, 1.311982, -1.698083, -0.116023, 0.89527, -1.908288]
[-0.294665, 1.092262, -1.976831, 0.357778, 1.450276, -2.111385, -0.163935, 1.432388, -1.865478, -0.100744, 0.950086, -1.864543]
[-0.269875, 1.116342, -1.891412, 0.395275, 1.460648, -2.252325, -0.181953, 1.488568, -2.146035, -0.091497, 0.988392, -1.811999]
[-0.219188, 1.134741, -1.787037, 0.410431, 1.366256, -2.388077, -0.055942, 1.401981, -2.397269, -0.04015, 1.040979, -1.777878]
[-0.172126, 1.166591, -1.696653, 0.382063, 1.202097, -2.3983, 0.016371, 1.245191, -2.432078, 0.014768, 1.092348, -1.746491]
[-0.155577, 1.194578, -1.644499, 0.349664, 1.06752, -2.290436, -0.025451, 1.084219, -2.311944, 0.035352, 1.121766, -1.700926]
[-0.162652, 1.217231, -1.62426, 0.326775, 0.98811, -2.143316, -0.095894, 0.927117, -2.111146, 0.008532, 1.129212, -1.634352]
[-0.173378, 1.236168, -1.608389, 0.315867, 0.96007, -2.02018, -0.102956, 0.830801, -1.879527, -0.039067, 1.14421, -1.569262]
[-0.21446, 1.275374, -1.596265, 0.314032, 0.973891, -1.893704, -0.021069, 0.842307, -1.676992, -0.036144, 1.207995, -1.574511]
[-0.272827, 1.353178, -1.668814, 0.357341, 1.055157, -1.889695, -0.003376, 0.900509, -1.689562, -0.002447, 1.3133, -1.730905]
[-0.314068, 1.477464, -1.823175, 0.362668, 1.115494, -1.862554, -0.031787, 0.953069, -1.709786, -0.131773, 1.421884, -1.93304]
[-0.32645, 1.547948, -2.045624, 0.348756, 1.147373, -1.796955, -0.05294, 1.031808, -1.736548, -0.21029, 1.480115, -2.147585]
[-0.366125, 1.477846, -2.292219, 0.343379, 1.162863, -1.742972, -0.050168, 1.093933, -1.744354, -0.211165, 1.399037, -2.297447]
[-0.381195, 1.287727, -2.408651, 0.341535, 1.169319, -1.705144, -0.034454, 1.130423, -1.729128, -0.225415, 1.165748, -2.317754]
[-0.363797, 1.081502, -2.381688, 0.35865, 1.176075, -1.673595, -0.00638, 1.146396, -1.698746, -0.248148, 0.913422, -2.205016]
[-0.337623, 0.890293, -2.256349, 0.380569, 1.191872, -1.776447, 0.048132, 1.140443, -1.652288, -0.244738, 0.781682, -2.05348]
[-0.336849, 0.811142, -2.077522, 0.371394, 1.188078, -1.870847, 0.117749, 1.114973, -1.591953, -0.200271, 0.766941, -1.987386]
[-0.380158, 0.902914, -2.15296, 0.367704, 1.216218, -1.897084, 0.127968, 1.113557, -1.528295, -0.180375, 0.770008, -1.95755]
[-0.400252, 0.990345, -2.140573, 0.339231, 1.255527, -1.932602, 0.160231, 1.187884, -1.553364, -0.157133, 0.813471, -1.954106]
[-0.380884, 1.048279, -2.067074, 0.317168, 1.321084, -1.982004, 0.164035, 1.297754, -1.661018, -0.121584, 0.873838, -1.948973]
[-0.31932, 1.083034, -1.996881, 0.321488, 1.363445, -2.085153, 0.103548, 1.429662, -1.77523, -0.097256, 0.943999, -1.934509]
[-0.3145, 1.102803, -1.970858, 0.356807, 1.410746, -2.231607, -0.047065, 1.493637, -1.974396, -0.147141, 0.996891, -1.898007]
[-0.265858, 1.115239, -1.923954, 0.413413, 1.360154, -2.368074, -0.097017, 1.441642, -2.238035, -0.141379, 1.041095, -1.855564]
